Timestamp,Value
117.737664167,47
117.745356916,72
117.753049665,95
117.760742414,126
117.768435163,153
117.776127912,153
117.783820661,147
117.791513410,140
117.799206159,110
117.806898908,65
117.814591657,33
117.822284406,11
117.829977155,-29
117.837669904,-74
117.845362653,-104
117.853055402,-119
117.860748151,-135
117.868440900,-147
117.876133649,-153
117.883826398,-165
117.891519147,-178
117.899211896,-185
117.906904645,-178
117.914597394,-176
117.922290143,-180
117.929982892,-185
117.937675589,-192
117.945368338,-201
117.953061087,-199
117.960753836,-228
117.968446585,-291
117.976139334,-276
117.983832083,-208
117.991524832,-203
117.999217581,-203
118.006910330,-178
118.014603079,-242
118.022295828,-384
118.029988577,-479
118.037681326,-495
118.045374076,-466
118.053066825,-488
118.060759574,-547
118.068452323,-527
118.076145072,-488
118.083837821,-395
118.091530570,-214
118.099223319,-165
118.106916068,-244
118.114608817,-185
118.122301566,124
118.129994315,520
118.137687064,726
118.145379813,558
118.153072562,-27
118.160765311,-547
118.168458060,-466
118.176150809,-174
118.183843558,-162
118.191536307,-196
118.199229056,-126
118.206921805,-110
118.214614554,-128
118.222307303,-101
118.230000052,-70
118.237692801,-54
118.245385550,-40
118.253078299,-31
118.260771048,-22
118.268463797,-9
118.276156546,13
118.283849295,38
118.291542044,61
118.299234793,83
118.306927542,104
118.314620291,144
118.322313040,194
118.330005789,192
118.337698538,153
118.345391287,126
118.353084036,81
118.360776785,33
118.368469534,13
118.376162284,-2
118.383855033,-36
118.391547782,-63
118.399240531,-81
118.406933280,-99
118.414626029,-110
118.422318778,-113
118.430011527,-104
118.437704276,-95
118.445397025,-90
118.453089774,-79
118.460782523,-65
118.468475272,-56
118.476168021,-56
118.483860770,-47
118.491553519,-33
118.499246215,-27
118.506938964,-31
118.514631713,-31
118.522324462,-36
118.530017211,-52
118.537709960,-67
118.545402709,-49
118.553095458,-18
118.560788207,-2
118.568480956,22
118.576173705,49
118.583866454,54
118.591559203,33
118.599251952,11
118.606944701,-4
118.614637450,-11
118.622330199,-15
118.630022948,-18
118.637715697,-27
118.645408446,-49
